post_parent,ID,sku,parent_sku,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_product_gallery,meta:cdn_url,meta:fin_sku_field,meta:wcbvp_variations_data
65114,68933,#59607,1320,,,,,,,,,,,41H6CC-7-N1G._ADD,
65114,68934,#59608,1320,,,,,,,,,,,41H6CC-8-N1G._ADD,
65114,68935,#59609,1320,,,,,,,,,,,41H6CC-9-N1G._ADD,
65114,68936,#59610,1320,,,,,,,,,,,41H6CC-10-N1G._ADD,
65114,68937,#59611,1320,,,,,,,,,,,41H6CC-5-NSO._ADD,
65114,68938,#59612,1320,,,,,,,,,,,41H6CC-6-NSO._ADD,
65114,68939,#59613,1320,,,,,,,,,,,41H6CC-7-NSO._ADD,
65114,68940,#59614,1320,,,,,,,,,,,41H6CC-8-NSO._ADD,
65114,68941,#59615,1320,,,,,,,,,,,41H6CC-9-NSO._ADD,
65114,68942,#59616,1320,,,,,,,,,,,41H6CC-10-NSO._ADD,
65114,68943,#59617,1320,,,,,,,,,,,41H6CC-5-NJE._ADD,
65114,68944,#59618,1320,,,,,,,,,,,41H6CC-6-NJE._ADD,
65114,68945,#59619,1320,,,,,,,,,,,41H6CC-7-NJE._ADD,
65114,68946,#59620,1320,,,,,,,,,,,41H6CC-8-NJE._ADD,
65114,68947,#59621,1320,,,,,,,,,,,41H6CC-9-NJE._ADD,
65114,68948,#59622,1320,,,,,,,,,,,41H6CC-10-NJE._ADD,
,65115,1321,,,,,,,,,,,,,
65115,68949,#39177,1321,,,,,,,,,,,41HUC6-9-AOXB._ADD,
65115,68950,#39178,1321,,,,,,,,,,,41HUC6-10-AOXB._ADD,
65115,134825,#39157,1321,,,,,,,,,,,41HUC6-6-SF6._ADD,
65115,134826,#39158,1321,,,,,,,,,,,41HUC6-5-E5B._ADD,
65115,134827,#39159,1321,,,,,,,,,,,41HUC6-6-E5B._ADD,
65115,134828,#39160,1321,,,,,,,,,,,41HUC6-7-E5B._ADD,
65115,134829,#39161,1321,,,,,,,,,,,41HUC6-8-E5B._ADD,
65115,134830,#39162,1321,,,,,,,,,,,41HUC6-9-E5B._ADD,
65115,134831,#39163,1321,,,,,,,,,,,41HUC6-5-5IW._ADD,
65115,134832,#39164,1321,,,,,,,,,,,41HUC6-6-5IW._ADD,
65115,134833,#39165,1321,,,,,,,,,,,41HUC6-7-5IW._ADD,
65115,134834,#39166,1321,,,,,,,,,,,41HUC6-8-5IW._ADD,
65115,134835,#39167,1321,,,,,,,,,,,41HUC6-9-5IW._ADD,
65115,134836,#39168,1321,,,,,,,,,,,41HUC6-5-SKP._ADD,
65115,134837,#39169,1321,,,,,,,,,,,41HUC6-6-SKP._ADD,
65115,134838,#39170,1321,,,,,,,,,,,41HUC6-7-SKP._ADD,
65115,134839,#39171,1321,,,,,,,,,,,41HUC6-8-SKP._ADD,
65115,134840,#39172,1321,,,,,,,,,,,41HUC6-9-SKP._ADD,
65115,134841,#39173,1321,,,,,,,,,,,41HUC6-5-AOXB._ADD,
65115,134842,#39174,1321,,,,,,,,,,,41HUC6-6-AOXB._ADD,
65115,134843,#39175,1321,,,,,,,,,,,41HUC6-7-AOXB._ADD,
65115,134844,#39176,1321,,,,,,,,,,,41HUC6-8-AOXB._ADD,
,65116,1324,,,,,,,,,,,,,
65116,68951,#8689,1324,,,,,,,,,,,4200-S-Ash._ADD,
65116,68952,#8690,1324,,,,,,,,,,,4200-M-Ash._ADD,
65116,68953,#8695,1324,,,,,,,,,,,4200-S-Black._ADD,
65116,68954,#8696,1324,,,,,,,,,,,4200-M-Black._ADD,
65116,68955,#8706,1324,,,,,,,,,,,"4200-S-Charcoal Heather._ADD",
65116,68956,#8707,1324,,,,,,,,,,,"4200-M-Charcoal Heather._ADD",
65116,68957,#8712,1324,,,,,,,,,,,"4200-S-Deep Red._ADD",
65116,68958,#8713,1324,,,,,,,,,,,"4200-M-Deep Red._ADD",
65116,68959,#8718,1324,,,,,,,,,,,"4200-S-Deep Royal._ADD",
65116,68960,#8719,1324,,,,,,,,,,,"4200-M-Deep Royal._ADD",
65116,68961,#8721,1324,,,,,,,,,,,"4200-XL-Deep Royal._ADD",
65116,68962,#8724,1324,,,,,,,,,,,"4200-S-Light Steel._ADD",
65116,68963,#8725,1324,,,,,,,,,,,"4200-M-Light Steel._ADD",
65116,68964,#8730,1324,,,,,,,,,,,4200-S-Navy._ADD,
65116,68965,#8731,1324,,,,,,,,,,,4200-M-Navy._ADD,
65116,68966,#8736,1324,,,,,,,,,,,"4200-S-Neon Lime Heather._ADD",
65116,68967,#8741,1324,,,,,,,,,,,"4200-3XL-Neon Lime Heather._ADD",
65116,68968,#8742,1324,,,,,,,,,,,4200-S-White._ADD,
65116,68969,#8743,1324,,,,,,,,,,,4200-M-White._ADD,
65116,68970,#8748,1324,,,,,,,,,,,"4200-S-Smoke Grey._ADD",
65116,68971,#8754,1324,,,,,,,,,,,"4200-S-Neon Orange Heather._ADD",
65116,68972,#8755,1324,,,,,,,,,,,"4200-M-Neon Orange Heather._ADD",
65116,68973,#8760,1324,,,,,,,,,,,"4200-S-Neon Blue Heather._ADD",
65116,68974,#8761,1324,,,,,,,,,,,"4200-M-Neon Blue Heather._ADD",
65116,68975,#8762,1324,,,,,,,,,,,"4200-L-Neon Blue Heather._ADD",
65116,68976,#8766,1324,,,,,,,,,,,"4200-S-Neon Lemon Heather._ADD",
65116,68977,#8767,1324,,,,,,,,,,,"4200-M-Neon Lemon Heather._ADD",
65116,68978,#8771,1324,,,,,,,,,,,"4200-3XL-Neon Lemon Heather._ADD",
65116,99849,#8693,1324,,,,,,,,,,,4200-2XL-Ash._ADD,
65116,99851,#8694,1324,,,,,,,,,,,4200-3XL-Ash._ADD,
65116,99853,#8697,1324,,,,,,,,,,,4200-L-Black._ADD,
65116,99855,#8698,1324,,,,,,,,,,,4200-XL-Black._ADD,
65116,99857,#8699,1324,,,,,,,,,,,4200-2XL-Black._ADD,
65116,99859,#8700,1324,,,,,,,,,,,4200-3XL-Black._ADD,
65116,99861,#8701,1324,,,,,,,,,,,"4200-S-Blue Horizon._ADD",
65116,99863,#8702,1324,,,,,,,,,,,"4200-L-Blue Horizon._ADD",
65116,99865,#8703,1324,,,,,,,,,,,"4200-XL-Blue Horizon._ADD",
65116,99867,#8704,1324,,,,,,,,,,,"4200-2XL-Blue Horizon._ADD",
65116,99869,#8705,1324,,,,,,,,,,,"4200-3XL-Blue Horizon._ADD",
65116,99871,#8708,1324,,,,,,,,,,,"4200-L-Charcoal Heather._ADD",
65116,99873,#8709,1324,,,,,,,,,,,"4200-XL-Charcoal Heather._ADD",
65116,99875,#8710,1324,,,,,,,,,,,"4200-2XL-Charcoal Heather._ADD",
65116,99877,#8711,1324,,,,,,,,,,,"4200-3XL-Charcoal Heather._ADD",
65116,99879,#8714,1324,,,,,,,,,,,"4200-L-Deep Red._ADD",
65116,99881,#8715,1324,,,,,,,,,,,"4200-XL-Deep Red._ADD",
65116,99883,#8716,1324,,,,,,,,,,,"4200-2XL-Deep Red._ADD",
65116,99885,#8717,1324,,,,,,,,,,,"4200-3XL-Deep Red._ADD",
65116,99887,#8720,1324,,,,,,,,,,,"4200-L-Deep Royal._ADD",
65116,99889,#8722,1324,,,,,,,,,,,"4200-2XL-Deep Royal._ADD",
65116,99891,#8723,1324,,,,,,,,,,,"4200-3XL-Deep Royal._ADD",
65116,99893,#8726,1324,,,,,,,,,,,"4200-L-Light Steel._ADD",
65116,99895,#8727,1324,,,,,,,,,,,"4200-XL-Light Steel._ADD",
65116,99897,#8728,1324,,,,,,,,,,,"4200-2XL-Light Steel._ADD",
65116,99899,#8729,1324,,,,,,,,,,,"4200-3XL-Light Steel._ADD",
65116,99921,#8746,1324,,,,,,,,,,,4200-2XL-White._ADD,
65116,99923,#8747,1324,,,,,,,,,,,4200-3XL-White._ADD,
65116,99925,#8749,1324,,,,,,,,,,,"4200-M-Smoke Grey._ADD",
65116,99927,#8750,1324,,,,,,,,,,,"4200-L-Smoke Grey._ADD",
65116,99929,#8751,1324,,,,,,,,,,,"4200-XL-Smoke Grey._ADD",
65116,99931,#8752,1324,,,,,,,,,,,"4200-2XL-Smoke Grey._ADD",
65116,99933,#8753,1324,,,,,,,,,,,4200-3XL-8Q._ADD,
65116,99935,#8756,1324,,,,,,,,,,,"4200-L-Neon Orange Heather._ADD",
65116,99937,#8757,1324,,,,,,,,,,,"4200-XL-Neon Orange Heather._ADD",
65116,99939,#8758,1324,,,,,,,,,,,"4200-2XL-Neon Orange Heather._ADD",
65116,99941,#8759,1324,,,,,,,,,,,"4200-3XL-Neon Orange Heather._ADD",
65116,99943,#8763,1324,,,,,,,,,,,"4200-XL-Neon Blue Heather._ADD",
65116,99945,#8764,1324,,,,,,,,,,,"4200-2XL-Neon Blue Heather._ADD",
65116,99981,#8785,1324,,,,,,,,,,,"4200-M-Charisma Coral._ADD",
65116,99983,#8786,1324,,,,,,,,,,,"4200-XL-Charisma Coral._ADD",
65116,99985,#8787,1324,,,,,,,,,,,"4200-3XL-Charisma Coral._ADD",
65116,134845,#8691,1324,,,,,,,,,,,4200-L-Ash._ADD,
65116,134846,#8692,1324,,,,,,,,,,,4200-XL-Ash._ADD,
65116,134847,#8732,1324,,,,,,,,,,,4200-L-Navy._ADD,
65116,134848,#8733,1324,,,,,,,,,,,4200-XL-Navy._ADD,
65116,134849,#8734,1324,,,,,,,,,,,4200-2XL-Navy._ADD,
65116,134850,#8735,1324,,,,,,,,,,,4200-3XL-Navy._ADD,
65116,134851,#8737,1324,,,,,,,,,,,"4200-M-Neon Lime Heather._ADD",
65116,134852,#8738,1324,,,,,,,,,,,"4200-L-Neon Lime Heather._ADD",
65116,134853,#8739,1324,,,,,,,,,,,"4200-XL-Neon Lime Heather._ADD",
65116,134854,#8740,1324,,,,,,,,,,,"4200-2XL-Neon Lime Heather._ADD",
65116,134855,#8744,1324,,,,,,,,,,,4200-L-White._ADD,
65116,134856,#8745,1324,,,,,,,,,,,4200-XL-White._ADD,
65116,134857,#8765,1324,,,,,,,,,,,"4200-3XL-Neon Blue Heather._ADD",
65116,134858,#8768,1324,,,,,,,,,,,"4200-L-Neon Lemon Heather._ADD",
65116,134859,#8769,1324,,,,,,,,,,,"4200-XL-Neon Lemon Heather._ADD",
65116,134860,#8770,1324,,,,,,,,,,,"4200-2XL-Neon Lemon Heather._ADD",
65116,134861,#8772,1324,,,,,,,,,,,"4200-S-Neon Pink Heather._ADD",
65116,134862,#8773,1324,,,,,,,,,,,"4200-M-Neon Pink Heather._ADD",
65116,134863,#8774,1324,,,,,,,,,,,"4200-L-Neon Pink Heather._ADD",
65116,134864,#8775,1324,,,,,,,,,,,"4200-XL-Neon Pink Heather._ADD",
65116,134865,#8776,1324,,,,,,,,,,,"4200-2XL-Neon Pink Heather._ADD",
65116,134866,#8777,1324,,,,,,,,,,,"4200-3XL-Neon Pink Heather._ADD",
65116,134867,#8778,1324,,,,,,,,,,,"4200-S-Clean Mint._ADD",
65116,134868,#8779,1324,,,,,,,,,,,"4200-M-Clean Mint._ADD",
65116,134869,#8780,1324,,,,,,,,,,,"4200-L-Clean Mint._ADD",
65116,134870,#8781,1324,,,,,,,,,,,"4200-XL-Clean Mint._ADD",
65116,134871,#8782,1324,,,,,,,,,,,"4200-2XL-Clean Mint._ADD",
65116,134872,#8783,1324,,,,,,,,,,,"4200-3XL-Clean Mint._ADD",
65116,134873,#8784,1324,,,,,,,,,,,"4200-S-Charisma Coral._ADD",
,65119,1327,,,,,,,,,,,,,
65119,68979,#46497,1327,,,,,,,,,,,422L11-MZ-Black._ADD,
65119,99989,#46494,1327,,,,,,,,,,,422L11-9-11-Black._ADD,
65119,99991,#46495,1327,,,,,,,,,,,422L11-MZ-White._ADD,
65119,99993,#46496,1327,,,,,,,,,,,422L11-9-11-White._ADD,
,65120,1328,,,,,,,,,,,,,
65120,68980,#46498,1328,,,,,,,,,,,424L10-9-11-Black._ADD,
65120,99997,#46499,1328,,,,,,,,,,,"424L10-Q0-White w/ Grey Heel and Toe._ADD",
65120,99999,#46500,1328,,,,,,,,,,,"424L10-9-11-White w/ Grey Heel and Toe._ADD",
65120,100001,#46501,1328,,,,,,,,,,,424L10-Q0-Black._ADD,
65120,100003,#46502,1328,,,,,,,,,,,"424L10-MZ-White w/ Grey Heel and Toe._ADD",
65120,100005,#46503,1328,,,,,,,,,,,424L10-MZ-Black._ADD,
,65121,1330,,,,,,,,,,,,,
65121,68981,#32255,1330,,,,,,,,,,,"42BA-S-Light Steel/Navy._ADD",
65121,68982,#32261,1330,,,,,,,,,,,42BA-S-White/Black._ADD,
65121,68983,#32263,1330,,,,,,,,,,,42BA-L-White/Black._ADD,
65121,68984,#32264,1330,,,,,,,,,,,42BA-XL-White/Black._ADD,
65121,68985,#32266,1330,,,,,,,,,,,42BA-3XL-White/Black._ADD,
65121,68986,#32267,1330,,,,,,,,,,,"42BA-S-White/Deep Red._ADD",
65121,68987,#32270,1330,,,,,,,,,,,"42BA-XL-White/Deep Red._ADD",
65121,68988,#32271,1330,,,,,,,,,,,"42BA-2XL-White/Deep Red._ADD",
65121,68989,#32272,1330,,,,,,,,,,,"42BA-3XL-White/Deep Red._ADD",
65121,68990,#32285,1330,,,,,,,,,,,"42BA-S-Light Steel/Neon Blue Heather._ADD",
65121,68991,#32286,1330,,,,,,,,,,,"42BA-M-Light Steel/Neon Blue Heather._ADD",
65121,68992,#32287,1330,,,,,,,,,,,"42BA-L-Light Steel/Neon Blue Heather._ADD",
65121,68993,#32289,1330,,,,,,,,,,,"42BA-2XL-Light Steel/Neon Blue Heather._ADD",
65121,68994,#32291,1330,,,,,,,,,,,"42BA-S-Light Steel/Neon Pink Heather._ADD",
65121,68995,#32292,1330,,,,,,,,,,,"42BA-M-Light Steel/Neon Pink Heather._ADD",
65121,68996,#32293,1330,,,,,,,,,,,"42BA-L-Light Steel/Neon Pink Heather._ADD",
65121,68997,#32294,1330,,,,,,,,,,,"42BA-XL-Light Steel/Neon Pink Heather._ADD",
65121,68998,#32297,1330,,,,,,,,,,,"42BA-S-Light Steel/Charcoal Heather._ADD",
65121,100015,#32256,1330,,,,,,,,,,,"42BA-M-Light Steel/Navy._ADD",
65121,100017,#32257,1330,,,,,,,,,,,"42BA-L-Light Steel/Navy._ADD",
65121,100031,#32269,1330,,,,,,,,,,,"42BA-L-White/Deep Red._ADD",
65121,100033,#32273,1330,,,,,,,,,,,"42BA-S-White/Deep Royal._ADD",
65121,100035,#32274,1330,,,,,,,,,,,"42BA-M-White/Deep Royal._ADD",
65121,100037,#32275,1330,,,,,,,,,,,"42BA-L-White/Deep Royal._ADD",
65121,100039,#32276,1330,,,,,,,,,,,"42BA-XL-White/Deep Royal._ADD",
65121,134874,#32258,1330,,,,,,,,,,,"42BA-XL-Light Steel/Navy._ADD",
65121,134875,#32259,1330,,,,,,,,,,,"42BA-2XL-Light Steel/Navy._ADD",
65121,134876,#32260,1330,,,,,,,,,,,"42BA-3XL-Light Steel/Navy._ADD",
65121,134877,#32262,1330,,,,,,,,,,,42BA-M-White/Black._ADD,
65121,134878,#32265,1330,,,,,,,,,,,42BA-2XL-White/Black._ADD,
65121,134879,#32268,1330,,,,,,,,,,,"42BA-M-White/Deep Red._ADD",
65121,134880,#32277,1330,,,,,,,,,,,"42BA-2XL-White/Deep Royal._ADD",
65121,134881,#32278,1330,,,,,,,,,,,"42BA-3XL-White/Deep Royal._ADD",
65121,134882,#32279,1330,,,,,,,,,,,42BA-S-White/Navy._ADD,
65121,134883,#32280,1330,,,,,,,,,,,42BA-M-White/Navy._ADD,
65121,134884,#32281,1330,,,,,,,,,,,42BA-L-White/Navy._ADD,
65121,134885,#32282,1330,,,,,,,,,,,42BA-XL-White/Navy._ADD,
65121,134886,#32283,1330,,,,,,,,,,,42BA-2XL-White/Navy._ADD,
65121,134887,#32284,1330,,,,,,,,,,,42BA-3XL-White/Navy._ADD,
65121,134888,#32288,1330,,,,,,,,,,,"42BA-XL-Light Steel/Neon Blue Heather._ADD",
65121,134889,#32290,1330,,,,,,,,,,,"42BA-3XL-Light Steel/Neon Blue Heather._ADD",
65121,134890,#32295,1330,,,,,,,,,,,"42BA-2XL-Light Steel/Neon Pink Heather._ADD",
65121,134891,#32296,1330,,,,,,,,,,,"42BA-3XL-Light Steel/Neon Pink Heather._ADD",
65121,134892,#32298,1330,,,,,,,,,,,"42BA-M-Light Steel/Charcoal Heather._ADD",
65121,134893,#32299,1330,,,,,,,,,,,"42BA-L-Light Steel/Charcoal Heather._ADD",
65121,134894,#32300,1330,,,,,,,,,,,"42BA-XL-Light Steel/Charcoal Heather._ADD",
65121,134895,#32301,1330,,,,,,,,,,,"42BA-2XL-Light Steel/Charcoal Heather._ADD",
65121,134896,#32302,1330,,,,,,,,,,,"42BA-3XL-Light Steel/Charcoal Heather._ADD",
,65126,1331,,,,,,,,,,,,,
65126,68999,#62234,1331,,,,,,,,,,,"42CFF4-6-White/Silver Shadow/Ballerina Slipper/Misty Lilac._ADD",
65126,100086,#62226,1331,,,,,,,,,,,42CFF4-8-Black/Black/Black/Black._ADD,
65126,100088,#62227,1331,,,,,,,,,,,42CFF4-9-Black/Black/Black/Black._ADD,
65126,100090,#62228,1331,,,,,,,,,,,"42CFF4-5-White/Light Buff/White/Soft Taupe._ADD",
65126,100092,#62229,1331,,,,,,,,,,,"42CFF4-6-White/Light Buff/White/Soft Taupe._ADD",
65126,100094,#62230,1331,,,,,,,,,,,"42CFF4-7-White/Light Buff/White/Soft Taupe._ADD",
65126,100096,#62231,1331,,,,,,,,,,,"42CFF4-8-White/Light Buff/White/Soft Taupe._ADD",
65126,100098,#62232,1331,,,,,,,,,,,"42CFF4-9-White/Light Buff/White/Soft Taupe._ADD",
65126,100122,#62246,1331,,,,,,,,,,,42CFF4-8-ANRB._ADD,
65126,100124,#62247,1331,,,,,,,,,,,42CFF4-9-ANRB._ADD,
65126,134897,#62223,1331,,,,,,,,,,,42CFF4-5-Black/Black/Black/Black._ADD,
65126,134898,#62224,1331,,,,,,,,,,,42CFF4-6-Black/Black/Black/Black._ADD,
65126,134899,#62225,1331,,,,,,,,,,,42CFF4-7-Black/Black/Black/Black._ADD,
65126,134900,#62233,1331,,,,,,,,,,,"42CFF4-5-White/Silver Shadow/Ballerina Slipper/Misty Lilac._ADD",
65126,134901,#62235,1331,,,,,,,,,,,"42CFF4-7-White/Silver Shadow/Ballerina Slipper/Misty Lilac._ADD",
65126,134902,#62236,1331,,,,,,,,,,,"42CFF4-8-White/Silver Shadow/Ballerina Slipper/Misty Lilac._ADD",
65126,134903,#62237,1331,,,,,,,,,,,"42CFF4-9-White/Silver Shadow/Ballerina Slipper/Misty Lilac._ADD",
65126,134904,#62238,1331,,,,,,,,,,,"42CFF4-5-White/Blue Bling/Sterling Grey/Coil Blue._ADD",
65126,134905,#62239,1331,,,,,,,,,,,"42CFF4-6-White/Blue Bling/Sterling Grey/Coil Blue._ADD",
65126,134906,#62240,1331,,,,,,,,,,,"42CFF4-7-White/Blue Bling/Sterling Grey/Coil Blue._ADD",
65126,134907,#62241,1331,,,,,,,,,,,"42CFF4-8-White/Blue Bling/Sterling Grey/Coil Blue._ADD",
65126,134908,#62242,1331,,,,,,,,,,,"42CFF4-9-White/Blue Bling/Sterling Grey/Coil Blue._ADD",
65126,134909,#62243,1331,,,,,,,,,,,42CFF4-5-ANRB._ADD,
65126,134910,#62244,1331,,,,,,,,,,,42CFF4-6-ANRB._ADD,
65126,134911,#62245,1331,,,,,,,,,,,42CFF4-7-ANRB._ADD,
65126,178363,#418829,1331,,,,,,,,,,,"42CFF4-8-Light Buff/Blue Flight/Studio Pink/Petro Teal._ADD",
65126,178364,#419275,1331,,,,,,,,,,,"42CFF4-7-Light Buff/Blue Flight/Studio Pink/Petro Teal._ADD",
65126,178365,#419328,1331,,,,,,,,,,,"42CFF4-5-Light Buff/Blue Flight/Studio Pink/Petro Teal._ADD",
65126,178366,#419329,1331,,,,,,,,,,,"42CFF4-6-Light Buff/Blue Flight/Studio Pink/Petro Teal._ADD",
65126,178367,#419614,1331,,,,,,,,,,,"42CFF4-9-Light Buff/Blue Flight/Studio Pink/Petro Teal._ADD",
65126,195545,#420771,1331,,,,,,,,,,,"42CFF4-6-Orange/Light Buff/Lilac/Purple Mountains._ADD",
65126,195546,#420773,1331,,,,,,,,,,,"42CFF4-5-Orange/Light Buff/Lilac/Purple Mountains._ADD",
65126,195547,#420774,1331,,,,,,,,,,,"42CFF4-7-Orange/Light Buff/Lilac/Purple Mountains._ADD",
65126,195548,#420776,1331,,,,,,,,,,,"42CFF4-8-Orange/Light Buff/Lilac/Purple Mountains._ADD",
65126,195549,#420777,1331,,,,,,,,,,,"42CFF4-9-Orange/Light Buff/Lilac/Purple Mountains._ADD",
,65128,1332,,,,,,,,,,,,,
65128,69000,#59633,1332,,,,,,,,,,,42H6CC-5-SF4._ADD,
65128,69001,#59634,1332,,,,,,,,,,,42H6CC-6-SF4._ADD,
65128,69002,#59635,1332,,,,,,,,,,,42H6CC-7-SF4._ADD,
65128,69003,#59636,1332,,,,,,,,,,,42H6CC-8-SF4._ADD,
65128,69004,#59637,1332,,,,,,,,,,,42H6CC-9-SF4._ADD,
65128,69005,#59638,1332,,,,,,,,,,,42H6CC-10-SF4._ADD,
65128,69006,#59639,1332,,,,,,,,,,,42H6CC-5-N1G._ADD,
65128,69007,#59640,1332,,,,,,,,,,,42H6CC-6-N1G._ADD,
65128,69008,#59641,1332,,,,,,,,,,,42H6CC-7-N1G._ADD,
65128,69009,#59642,1332,,,,,,,,,,,42H6CC-8-N1G._ADD,
65128,69010,#59643,1332,,,,,,,,,,,42H6CC-9-N1G._ADD,
65128,69011,#59644,1332,,,,,,,,,,,42H6CC-10-N1G._ADD,
65128,69012,#59645,1332,,,,,,,,,,,42H6CC-5-NSO._ADD,
65128,69013,#59646,1332,,,,,,,,,,,42H6CC-6-NSO._ADD,
65128,69014,#59647,1332,,,,,,,,,,,42H6CC-7-NSO._ADD,
65128,69015,#59648,1332,,,,,,,,,,,42H6CC-8-NSO._ADD,
65128,69016,#59649,1332,,,,,,,,,,,42H6CC-9-NSO._ADD,
65128,69017,#59650,1332,,,,,,,,,,,42H6CC-10-NSO._ADD,
65128,69018,#59651,1332,,,,,,,,,,,42H6CC-5-NJE._ADD,
65128,69019,#59652,1332,,,,,,,,,,,42H6CC-6-NJE._ADD,
65128,69020,#59653,1332,,,,,,,,,,,42H6CC-7-NJE._ADD,
65128,69021,#59654,1332,,,,,,,,,,,42H6CC-8-NJE._ADD,
65128,69022,#59655,1332,,,,,,,,,,,42H6CC-9-NJE._ADD,
65128,69023,#59656,1332,,,,,,,,,,,42H6CC-10-NJE._ADD,
,65129,1333,,,,,,,,,,,,,
65129,69024,#36256,1333,,,,,,,,,,,42HUCC-9-White._ADD,
65129,100130,#36237,1333,,,,,,,,,,,42HUCC-5-Pink/White._ADD,
65129,100132,#36238,1333,,,,,,,,,,,42HUCC-6-Pink/White._ADD,
65129,100134,#36239,1333,,,,,,,,,,,42HUCC-7-Pink/White._ADD,
65129,100146,#36245,1333,,,,,,,,,,,42HUCC-8-Blue/White._ADD,
65129,100148,#36246,1333,,,,,,,,,,,42HUCC-9-Blue/White._ADD,
65129,100150,#36247,1333,,,,,,,,,,,"42HUCC-5-Nude Dot/White._ADD",
65129,100152,#36248,1333,,,,,,,,,,,"42HUCC-6-Nude Dot/White._ADD",
65129,100154,#36249,1333,,,,,,,,,,,"42HUCC-7-Nude Dot/White._ADD",
65129,100156,#36250,1333,,,,,,,,,,,"42HUCC-8-Nude Dot/White._ADD",
65129,100158,#36251,1333,,,,,,,,,,,"42HUCC-9-Nude Dot/White._ADD",
65129,100160,#36252,1333,,,,,,,,,,,42HUCC-5-White._ADD,
65129,100162,#36253,1333,,,,,,,,,,,42HUCC-6-White._ADD,
65129,100164,#36254,1333,,,,,,,,,,,42HUCC-7-White._ADD,
65129,100166,#36255,1333,,,,,,,,,,,42HUCC-8-White._ADD,
65129,134912,#36240,1333,,,,,,,,,,,42HUCC-8-Pink/White._ADD,
65129,134913,#36241,1333,,,,,,,,,,,42HUCC-9-Pink/White._ADD,
65129,134914,#36242,1333,,,,,,,,,,,42HUCC-5-Blue/White._ADD,
65129,134915,#36243,1333,,,,,,,,,,,42HUCC-6-Blue/White._ADD,
65129,134916,#36244,1333,,,,,,,,,,,42HUCC-7-Blue/White._ADD,
,65131,1335,,,,,,,,,,,,,
65131,69025,#36582,1335,,,,,,,,,,,42TB-S-Black._ADD,
65131,69026,#36583,1335,,,,,,,,,,,42TB-M-Black._ADD,
65131,69027,#36584,1335,,,,,,,,,,,42TB-L-Black._ADD,
65131,69028,#36585,1335,,,,,,,,,,,42TB-XL-Black._ADD,
65131,69029,#36586,1335,,,,,,,,,,,42TB-2XL-Black._ADD,
65131,69030,#36587,1335,,,,,,,,,,,42TB-3XL-Black._ADD,
65131,69031,#36588,1335,,,,,,,,,,,42TB-S-White._ADD,
65131,69032,#36589,1335,,,,,,,,,,,42TB-M-White._ADD,
65131,69033,#36590,1335,,,,,,,,,,,42TB-L-White._ADD,
65131,69034,#36591,1335,,,,,,,,,,,42TB-XL-White._ADD,
65131,69035,#36592,1335,,,,,,,,,,,42TB-2XL-White._ADD,
65131,69036,#36593,1335,,,,,,,,,,,42TB-3XL-White._ADD,
65131,69037,#36594,1335,,,,,,,,,,,"42TB-S-Navy Heather._ADD",
65131,69038,#36595,1335,,,,,,,,,,,"42TB-M-Navy Heather._ADD",
65131,69039,#36596,1335,,,,,,,,,,,"42TB-L-Navy Heather._ADD",
65131,69040,#36597,1335,,,,,,,,,,,"42TB-XL-Navy Heather._ADD",
65131,69041,#36600,1335,,,,,,,,,,,"42TB-S-Slate Heather._ADD",
65131,69042,#36601,1335,,,,,,,,,,,"42TB-M-Slate Heather._ADD",
65131,69043,#36602,1335,,,,,,,,,,,"42TB-L-Slate Heather._ADD",
65131,69044,#36603,1335,,,,,,,,,,,"42TB-XL-Slate Heather._ADD",
65131,69045,#36604,1335,,,,,,,,,,,"42TB-2XL-Slate Heather._ADD",
65131,69046,#36605,1335,,,,,,,,,,,"42TB-3XL-Slate Heather._ADD",
65131,69047,#36606,1335,,,,,,,,,,,"42TB-S-Military Heather._ADD",
65131,69048,#36607,1335,,,,,,,,,,,"42TB-M-Military Heather._ADD",
65131,69049,#36609,1335,,,,,,,,,,,"42TB-XL-Military Heather._ADD",
65131,69050,#36611,1335,,,,,,,,,,,"42TB-3XL-Military Heather._ADD",
65131,69051,#36612,1335,,,,,,,,,,,"42TB-S-Athletic Royal Heather._ADD",
65131,69052,#36613,1335,,,,,,,,,,,"42TB-M-Athletic Royal Heather._ADD",
65131,69053,#36614,1335,,,,,,,,,,,"42TB-L-Athletic Royal Heather._ADD",
65131,69054,#36615,1335,,,,,,,,,,,"42TB-XL-Athletic Royal Heather._ADD",
65131,69055,#36616,1335,,,,,,,,,,,"42TB-2XL-Athletic Royal Heather._ADD",
65131,69056,#36617,1335,,,,,,,,,,,"42TB-3XL-Athletic Royal Heather._ADD",
65131,69057,#36618,1335,,,,,,,,,,,"42TB-S-Deep Red Heather._ADD",
65131,69058,#36619,1335,,,,,,,,,,,"42TB-M-Deep Red Heather._ADD",
65131,69059,#36620,1335,,,,,,,,,,,"42TB-L-Deep Red Heather._ADD",
65131,69060,#36621,1335,,,,,,,,,,,"42TB-XL-Deep Red Heather._ADD",
